income,age,sex,occupation
>50K,28,Male,Exec-managerial
>50K,49,Male,Protective-serv
<=50K,27,Female,Machine-op-inspct
<=50K,47,Male,Exec-managerial
>50K,42,Female,Exec-managerial
<=50K,30,Male,Exec-managerial
<=50K,37,Male,Craft-repair
<=50K,37,Female,Prof-specialty
<=50K,51,Female,Sales
<=50K,27,Male,Other-service
<=50K,53,Female,Sales
<=50K,45,Male,Craft-repair
<=50K,37,Male,Prof-specialty
<=50K,40,Female,Prof-specialty
>50K,54,Male,Prof-specialty
>50K,47,Male,Exec-managerial
>50K,35,Male,Other-service
<=50K,33,Male,Machine-op-inspct
<=50K,28,Male,Adm-clerical
>50K,39,Female,Exec-managerial
<=50K,25,Male,?
<=50K,33,Male,Sales
<=50K,34,Female,Other-service
>50K,53,Male,Transport-moving
<=50K,21,Male,Adm-clerical
>50K,31,Male,Exec-managerial
<=50K,63,Male,Prof-specialty
<=50K,21,Male,Other-service
>50K,59,Male,Craft-repair
<=50K,50,Female,Prof-specialty
<=50K,66,Female,?
<=50K,19,Male,Transport-moving
<=50K,31,Male,Tech-support
<=50K,23,Female,Prof-specialty
>50K,45,Female,Exec-managerial
<=50K,35,Male,Prof-specialty
<=50K,32,Male,Craft-repair
<=50K,20,Female,Machine-op-inspct
>50K,38,Male,Exec-managerial
<=50K,49,Female,Other-service
<=50K,64,Female,Machine-op-inspct
<=50K,60,Male,Transport-moving
<=50K,25,Female,Prof-specialty
<=50K,21,Male,Craft-repair
<=50K,26,Female,Priv-house-serv
<=50K,23,Male,Adm-clerical
>50K,67,Male,Sales
<=50K,24,Female,Sales
<=50K,46,Female,Machine-op-inspct
<=50K,38,Male,Prof-specialty
<=50K,20,Male,Machine-op-inspct
<=50K,28,Female,?
<=50K,26,Male,Prof-specialty
<=50K,58,Male,Machine-op-inspct
<=50K,31,Male,Other-service
<=50K,37,Male,Protective-serv
>50K,53,Male,Prof-specialty
<=50K,45,Female,Machine-op-inspct
<=50K,33,Female,Adm-clerical
<=50K,33,Male,Protective-serv
<=50K,35,Male,Handlers-cleaners
<=50K,60,Male,Exec-managerial
<=50K,21,Female,Sales
<=50K,38,Male,Craft-repair
<=50K,40,Female,Craft-repair
>50K,40,Female,Sales
>50K,44,Male,Prof-specialty
<=50K,27,Male,Exec-managerial
>50K,34,Male,Craft-repair
<=50K,20,Male,?
<=50K,49,Male,Protective-serv
>50K,37,Male,Craft-repair
>50K,52,Male,Transport-moving
<=50K,46,Male,Machine-op-inspct
<=50K,20,Female,Machine-op-inspct
<=50K,43,Male,Craft-repair
>50K,46,Female,Adm-clerical
<=50K,25,Female,Other-service
<=50K,48,Male,Adm-clerical
<=50K,36,Male,Protective-serv
>50K,37,Male,Craft-repair
<=50K,18,Male,?
>50K,42,Male,Prof-specialty
<=50K,60,Male,Adm-clerical
>50K,37,Male,Transport-moving
<=50K,44,Male,Tech-support
<=50K,32,Male,Craft-repair
<=50K,29,Female,Adm-clerical
>50K,42,Male,Prof-specialty
<=50K,17,Male,Handlers-cleaners
<=50K,41,Female,Other-service
>50K,34,Female,Exec-managerial
<=50K,56,Female,Other-service
<=50K,28,Male,Adm-clerical
<=50K,28,Male,Sales
<=50K,19,Male,Transport-moving
>50K,49,Male,Tech-support
<=50K,36,Female,Other-service
<=50K,25,Male,Transport-moving
<=50K,42,Male,Prof-specialty
>50K,47,Male,Prof-specialty
<=50K,26,Male,Protective-serv
<=50K,35,Male,Exec-managerial
<=50K,37,Male,Craft-repair
<=50K,39,Male,Protective-serv
>50K,42,Male,Exec-managerial
>50K,41,Female,Other-service
<=50K,23,Female,Other-service
<=50K,31,Male,Tech-support
>50K,36,Male,Protective-serv
<=50K,20,Female,Prof-specialty
<=50K,36,Male,Machine-op-inspct
>50K,50,Male,Machine-op-inspct
<=50K,37,Male,Machine-op-inspct
>50K,25,Male,Farming-fishing
<=50K,39,Female,Other-service
<=50K,32,Female,Farming-fishing
<=50K,59,Female,Adm-clerical
<=50K,29,Male,Craft-repair
<=50K,50,Male,Transport-moving
<=50K,42,Male,Sales
<=50K,32,Male,Prof-specialty
>50K,48,Male,Sales
<=50K,20,Male,Craft-repair
<=50K,50,Male,Craft-repair
<=50K,18,Male,Craft-repair
<=50K,60,Male,Prof-specialty
<=50K,60,Male,Prof-specialty
<=50K,42,Male,Prof-specialty
<=50K,49,Female,Other-service
<=50K,35,Female,Sales
<=50K,30,Male,Sales
>50K,59,Male,Exec-managerial
>50K,24,Male,Other-service
<=50K,55,Female,Adm-clerical
<=50K,19,Female,Adm-clerical
<=50K,39,Male,Craft-repair
<=50K,48,Female,Exec-managerial
>50K,44,Male,Prof-specialty
<=50K,21,Male,Handlers-cleaners
<=50K,23,Male,Tech-support
<=50K,22,Male,Other-service
>50K,55,Male,Prof-specialty
<=50K,19,Female,Sales
<=50K,23,Male,Handlers-cleaners
>50K,46,Male,Transport-moving
<=50K,23,Female,Adm-clerical
>50K,47,Male,Exec-managerial
<=50K,23,Female,Sales
>50K,42,Male,Other-service
<=50K,22,Female,Adm-clerical
<=50K,18,Male,Adm-clerical
>50K,37,Male,Exec-managerial
<=50K,34,Male,Craft-repair
<=50K,30,Female,Other-service
<=50K,62,Female,Farming-fishing
<=50K,51,Male,Handlers-cleaners
<=50K,34,Male,Other-service
<=50K,28,Male,Prof-specialty
<=50K,56,Male,Handlers-cleaners
<=50K,46,Female,Tech-support
>50K,46,Male,Tech-support
<=50K,23,Female,Adm-clerical
<=50K,33,Female,Adm-clerical
<=50K,27,Male,Other-service
<=50K,21,Female,Adm-clerical
<=50K,18,Male,?
>50K,36,Male,Machine-op-inspct
<=50K,37,Female,Prof-specialty
<=50K,39,Male,Other-service
>50K,36,Male,Transport-moving
<=50K,24,Male,Craft-repair
<=50K,26,Female,Exec-managerial
<=50K,37,Female,Sales
<=50K,34,Male,Craft-repair
<=50K,33,Female,Exec-managerial
<=50K,33,Male,Protective-serv
<=50K,20,Female,Sales
<=50K,26,Female,Adm-clerical
>50K,47,Female,Adm-clerical
<=50K,17,Female,Sales
<=50K,53,Male,Exec-managerial
<=50K,31,Female,Sales
<=50K,34,Male,Machine-op-inspct
<=50K,23,Male,Other-service
>50K,39,Male,Craft-repair
<=50K,22,Female,?
<=50K,21,Female,Adm-clerical
<=50K,40,Female,Adm-clerical
>50K,54,Male,Adm-clerical
<=50K,32,Male,Prof-specialty
<=50K,29,Female,Other-service
<=50K,68,Female,?
>50K,27,Male,Protective-serv
>50K,54,Male,Exec-managerial
<=50K,23,Female,Priv-house-serv
>50K,38,Male,Exec-managerial
<=50K,54,Female,Other-service
<=50K,21,Male,Prof-specialty
<=50K,40,Male,Prof-specialty
<=50K,19,Female,Other-service
<=50K,21,Male,?
<=50K,35,Female,Adm-clerical
<=50K,39,Female,Adm-clerical
<=50K,38,Male,Other-service
>50K,41,Male,Handlers-cleaners
<=50K,26,Female,Adm-clerical
<=50K,35,Female,Other-service
<=50K,70,Male,Craft-repair
<=50K,45,Male,Sales
<=50K,83,Male,Protective-serv
<=50K,59,Female,Other-service
<=50K,18,Male,Other-service
<=50K,31,Male,Adm-clerical
>50K,43,Female,Prof-specialty
<=50K,24,Female,Prof-specialty
<=50K,33,Male,Machine-op-inspct
<=50K,48,Female,Prof-specialty
<=50K,27,Male,Exec-managerial
<=50K,41,Male,Craft-repair
<=50K,25,Female,Other-service
>50K,53,Male,Transport-moving
<=50K,66,Male,Prof-specialty
>50K,31,Male,Craft-repair
<=50K,30,Male,Adm-clerical
<=50K,22,Male,Transport-moving
>50K,47,Male,Sales
>50K,74,Male,Exec-managerial
>50K,37,Male,Adm-clerical
<=50K,35,Male,Farming-fishing
<=50K,51,Male,Exec-managerial
<=50K,40,Female,Other-service
>50K,51,Male,Prof-specialty
<=50K,26,Female,Handlers-cleaners
<=50K,53,Female,Adm-clerical
<=50K,32,Male,Craft-repair
<=50K,29,Male,Craft-repair
<=50K,42,Male,Adm-clerical
<=50K,22,Male,Transport-moving
<=50K,62,Male,?
<=50K,33,Female,Adm-clerical
<=50K,21,Male,Transport-moving
>50K,46,Male,Prof-specialty
<=50K,25,Male,Handlers-cleaners
<=50K,29,Male,Other-service
<=50K,29,Male,Prof-specialty
>50K,33,Male,Sales
<=50K,50,Male,Craft-repair
<=50K,22,Female,Adm-clerical
<=50K,40,Male,Craft-repair
<=50K,28,Male,Machine-op-inspct
<=50K,54,Male,Adm-clerical
<=50K,29,Male,Craft-repair
<=50K,49,Female,Machine-op-inspct
<=50K,46,Female,Other-service
<=50K,71,Male,Craft-repair
<=50K,27,Male,Farming-fishing
<=50K,56,Female,Adm-clerical
>50K,64,Male,Tech-support
<=50K,23,Female,Exec-managerial
>50K,36,Male,Prof-specialty
>50K,39,Male,Prof-specialty
<=50K,26,Male,Exec-managerial
<=50K,31,Male,Tech-support
<=50K,36,Female,Adm-clerical
>50K,43,Male,Craft-repair
<=50K,25,Female,Adm-clerical
<=50K,27,Male,Machine-op-inspct
<=50K,24,Male,Sales
<=50K,50,Male,Protective-serv
<=50K,30,Male,Craft-repair
<=50K,24,Male,Handlers-cleaners
>50K,41,Female,Prof-specialty
<=50K,29,Male,Exec-managerial
<=50K,31,Male,Exec-managerial
<=50K,54,Female,Exec-managerial
<=50K,20,Female,Sales
<=50K,37,Male,Other-service
<=50K,28,Male,Other-service
>50K,39,Female,Adm-clerical
<=50K,46,Female,Exec-managerial
<=50K,35,Female,Exec-managerial
>50K,36,Male,Sales
<=50K,34,Male,?
>50K,44,Male,Exec-managerial
<=50K,34,Male,Exec-managerial
>50K,28,Male,Sales
>50K,38,Male,Prof-specialty
>50K,64,Male,?
<=50K,19,Female,?
>50K,35,Male,Sales
<=50K,61,Female,Adm-clerical
<=50K,45,Female,Sales
<=50K,36,Male,Transport-moving
<=50K,34,Male,Transport-moving
<=50K,27,Male,Sales
<=50K,22,Male,Craft-repair
<=50K,26,Female,Tech-support
<=50K,19,Female,Other-service
<=50K,36,Male,Farming-fishing
>50K,51,Male,Exec-managerial
>50K,63,Male,Craft-repair
<=50K,51,Male,Adm-clerical
<=50K,20,Female,Adm-clerical
<=50K,42,Male,Prof-specialty
<=50K,40,Female,?
<=50K,25,Male,Craft-repair
<=50K,40,Female,Adm-clerical
>50K,41,Female,?
<=50K,49,Male,Handlers-cleaners
<=50K,46,Female,Machine-op-inspct
<=50K,32,Male,Sales
<=50K,28,Male,Handlers-cleaners
<=50K,19,Male,?
<=50K,19,Female,Adm-clerical
<=50K,18,Male,Adm-clerical
<=50K,39,Male,Sales
<=50K,60,Female,Prof-specialty
<=50K,46,Female,Prof-specialty
>50K,38,Female,Machine-op-inspct
>50K,36,Male,Machine-op-inspct
<=50K,45,Male,Sales
<=50K,60,Female,Prof-specialty
<=50K,30,Male,Craft-repair
<=50K,22,Female,Tech-support
<=50K,23,Male,Exec-managerial
<=50K,48,Female,Prof-specialty
<=50K,46,Female,Other-service
>50K,43,Male,Exec-managerial
<=50K,25,Male,Transport-moving
<=50K,50,Male,Prof-specialty
<=50K,61,Male,Sales
<=50K,35,Male,Sales
<=50K,65,Female,Exec-managerial
<=50K,56,Male,Transport-moving
<=50K,43,Female,Machine-op-inspct
<=50K,55,Male,Transport-moving
<=50K,22,Female,Adm-clerical
<=50K,40,Male,Machine-op-inspct
<=50K,35,Male,Farming-fishing
<=50K,22,Male,?
<=50K,20,Male,Machine-op-inspct
>50K,46,Male,Other-service
<=50K,43,Male,Transport-moving
<=50K,46,Female,Adm-clerical
<=50K,39,Male,Other-service
<=50K,34,Female,Exec-managerial
<=50K,35,Female,Other-service
<=50K,30,Male,Adm-clerical
<=50K,25,Male,Machine-op-inspct
>50K,44,Male,Exec-managerial
<=50K,35,Female,Adm-clerical
<=50K,41,Male,Handlers-cleaners
>50K,43,Male,Adm-clerical
<=50K,32,Female,Adm-clerical
<=50K,50,Male,Craft-repair
<=50K,20,Female,Adm-clerical
<=50K,29,Female,Adm-clerical
>50K,38,Male,Prof-specialty
<=50K,20,Male,Handlers-cleaners
<=50K,41,Female,Sales
<=50K,27,Female,Exec-managerial
<=50K,37,Male,Craft-repair
<=50K,62,Female,Prof-specialty
<=50K,31,Male,Other-service
<=50K,49,Female,Adm-clerical
<=50K,33,Female,Prof-specialty
>50K,31,Male,Craft-repair
<=50K,19,Female,Other-service
<=50K,44,Male,Machine-op-inspct
>50K,31,Male,Exec-managerial
<=50K,62,Female,Farming-fishing
>50K,65,Male,Exec-managerial
<=50K,17,Male,Other-service
>50K,60,Male,Transport-moving
<=50K,31,Male,Craft-repair
<=50K,29,Female,Other-service
>50K,53,Male,Machine-op-inspct
>50K,44,Male,Sales
<=50K,43,Male,Sales
<=50K,40,Male,Craft-repair
<=50K,18,Female,Sales
<=50K,47,Female,Craft-repair
<=50K,38,Male,Prof-specialty
<=50K,37,Female,Other-service
<=50K,40,Female,Sales
>50K,57,Male,Prof-specialty
<=50K,43,Female,Other-service
<=50K,32,Male,Prof-specialty
<=50K,64,Male,Sales
<=50K,18,Female,Sales
<=50K,40,Male,Exec-managerial
<=50K,17,Female,?
<=50K,23,Male,Machine-op-inspct
<=50K,45,Female,Adm-clerical
<=50K,45,Female,Prof-specialty
<=50K,27,Male,Other-service
<=50K,23,Male,Handlers-cleaners
<=50K,58,Male,Farming-fishing
<=50K,35,Female,Tech-support
>50K,47,Male,Prof-specialty
<=50K,33,Male,Exec-managerial
>50K,27,Male,Prof-specialty
>50K,46,Male,Machine-op-inspct
<=50K,24,Male,Craft-repair
>50K,40,Male,Craft-repair
<=50K,44,Female,Other-service
>50K,31,Male,Protective-serv
>50K,37,Male,Adm-clerical
<=50K,23,Female,Exec-managerial
>50K,30,Male,Sales
<=50K,31,Male,Other-service
<=50K,24,Female,?
<=50K,32,Male,Exec-managerial
<=50K,27,Male,Transport-moving
<=50K,35,Male,Adm-clerical
<=50K,27,Male,Exec-managerial
<=50K,30,Male,Sales
<=50K,33,Male,Farming-fishing
>50K,34,Male,Prof-specialty
<=50K,29,Male,Craft-repair
<=50K,26,Female,Prof-specialty
<=50K,39,Male,Craft-repair
>50K,37,Male,Exec-managerial
>50K,51,Female,Exec-managerial
>50K,40,Male,Craft-repair
<=50K,53,Male,Craft-repair
>50K,58,Male,Tech-support
>50K,29,Male,Tech-support
<=50K,33,Male,Machine-op-inspct
>50K,57,Male,Exec-managerial
<=50K,69,Male,Protective-serv
<=50K,20,Female,Adm-clerical
<=50K,56,Female,Sales
<=50K,49,Male,Craft-repair
<=50K,34,Male,Machine-op-inspct
<=50K,70,Male,Craft-repair
<=50K,44,Female,Exec-managerial
>50K,37,Male,Prof-specialty
<=50K,58,Male,Prof-specialty
<=50K,42,Female,Prof-specialty
<=50K,41,Male,Sales
<=50K,28,Female,Adm-clerical
>50K,47,Male,Prof-specialty
<=50K,24,Female,Machine-op-inspct
>50K,58,Male,Other-service
<=50K,18,Female,Adm-clerical
>50K,50,Male,Exec-managerial
<=50K,69,Female,Adm-clerical
<=50K,84,Male,Prof-specialty
>50K,47,Male,Exec-managerial
<=50K,19,Male,Handlers-cleaners
<=50K,24,Male,Prof-specialty
<=50K,48,Male,?
<=50K,53,Male,Machine-op-inspct
<=50K,58,Male,Sales
<=50K,22,Male,Handlers-cleaners
<=50K,36,Male,Exec-managerial
<=50K,34,Female,Adm-clerical
<=50K,43,Female,Prof-specialty
<=50K,37,Male,Handlers-cleaners
>50K,43,Male,Tech-support
>50K,42,Female,Tech-support
<=50K,21,Male,Other-service
<=50K,49,Male,Sales
<=50K,35,Male,Other-service
<=50K,49,Female,Craft-repair
<=50K,28,Male,Other-service
<=50K,51,Male,Craft-repair
<=50K,30,Female,?
>50K,19,Male,Other-service
<=50K,56,Male,Other-service
<=50K,20,Male,Other-service
<=50K,22,Female,Adm-clerical
>50K,33,Male,Machine-op-inspct
<=50K,54,Male,?
<=50K,22,Male,Craft-repair
<=50K,68,Female,Priv-house-serv
<=50K,56,Female,Exec-managerial
<=50K,23,Male,?
<=50K,69,Male,Adm-clerical
<=50K,41,Male,Tech-support
<=50K,33,Female,Machine-op-inspct
<=50K,18,Female,Sales
<=50K,17,Male,Other-service
<=50K,31,Male,Handlers-cleaners
>50K,50,Male,Tech-support
<=50K,62,Female,Handlers-cleaners
<=50K,41,Female,Adm-clerical
<=50K,20,Female,Other-service
<=50K,23,Male,Sales
<=50K,18,Male,Other-service
<=50K,53,Male,?
<=50K,42,Male,Craft-repair
<=50K,23,Male,Prof-specialty
<=50K,43,Female,Adm-clerical
<=50K,47,Male,Sales
<=50K,53,Male,Other-service
<=50K,28,Male,Handlers-cleaners
<=50K,28,Male,Protective-serv
<=50K,44,Male,Prof-specialty
<=50K,58,Male,Machine-op-inspct
<=50K,25,Female,?
<=50K,26,Female,Machine-op-inspct
<=50K,36,Male,Farming-fishing
<=50K,27,Female,Other-service
>50K,39,Male,Exec-managerial
<=50K,25,Male,Exec-managerial
<=50K,17,Female,Other-service
<=50K,39,Male,Exec-managerial
<=50K,52,Male,Machine-op-inspct
<=50K,24,Female,Sales
<=50K,26,Male,Farming-fishing
<=50K,24,Female,?
>50K,32,Male,Handlers-cleaners
>50K,49,Male,Protective-serv
<=50K,20,Female,?
<=50K,40,Male,Farming-fishing
>50K,52,Male,Exec-managerial
<=50K,33,Male,Adm-clerical
<=50K,19,Male,Machine-op-inspct
<=50K,37,Male,Prof-specialty
<=50K,21,Female,Tech-support
<=50K,33,Male,Adm-clerical
<=50K,28,Female,Prof-specialty
<=50K,48,Male,Craft-repair
<=50K,43,Male,Tech-support
<=50K,32,Male,Machine-op-inspct
<=50K,28,Male,Other-service
<=50K,47,Male,Prof-specialty
>50K,37,Male,Adm-clerical
<=50K,26,Male,Sales
<=50K,55,Male,Other-service
<=50K,40,Female,Sales
>50K,31,Male,Exec-managerial
>50K,39,Male,Other-service
>50K,54,Male,Sales
<=50K,38,Male,Sales
<=50K,53,Male,Farming-fishing
<=50K,27,Female,Prof-specialty
>50K,42,Male,Exec-managerial
<=50K,62,Female,Adm-clerical
<=50K,47,Male,Adm-clerical
<=50K,26,Female,Exec-managerial
<=50K,33,Female,?
<=50K,59,Male,Other-service
<=50K,42,Female,Prof-specialty
>50K,25,Male,Prof-specialty
<=50K,58,Male,Sales
<=50K,30,Female,Sales
<=50K,21,Female,Craft-repair
<=50K,61,Male,Protective-serv
<=50K,33,Male,Handlers-cleaners
>50K,51,Male,Tech-support
<=50K,70,Female,Exec-managerial
>50K,55,Male,?
<=50K,29,Male,Craft-repair
<=50K,46,Female,Prof-specialty
<=50K,35,Female,Exec-managerial
>50K,31,Male,Craft-repair
>50K,37,Male,Exec-managerial
>50K,43,Male,Sales
<=50K,23,Male,Sales
>50K,41,Male,Craft-repair
>50K,42,Female,Prof-specialty
<=50K,26,Female,Adm-clerical
>50K,45,Male,Exec-managerial
<=50K,25,Male,Sales
<=50K,33,Male,?
>50K,38,Male,Machine-op-inspct
<=50K,28,Female,Exec-managerial
<=50K,68,Male,Prof-specialty
>50K,42,Male,Craft-repair
<=50K,35,Male,Sales
<=50K,36,Female,Adm-clerical
<=50K,33,Male,Craft-repair
<=50K,22,Female,Adm-clerical
>50K,45,Male,Protective-serv
<=50K,24,Female,Other-service
<=50K,57,Male,Other-service
>50K,36,Male,Prof-specialty
<=50K,41,Female,Adm-clerical
<=50K,26,Female,Prof-specialty
<=50K,25,Female,Farming-fishing
<=50K,53,Male,Farming-fishing
<=50K,28,Male,Prof-specialty
<=50K,30,Female,Prof-specialty
<=50K,38,Male,Craft-repair
<=50K,37,Male,Protective-serv
<=50K,30,Male,Prof-specialty
<=50K,41,Female,Machine-op-inspct
<=50K,29,Male,?
<=50K,31,Male,Craft-repair
<=50K,36,Male,Craft-repair
<=50K,59,Male,Exec-managerial
<=50K,33,Male,Craft-repair
>50K,29,Male,Sales
>50K,49,Male,Machine-op-inspct
<=50K,50,Male,Craft-repair
>50K,33,Male,Exec-managerial
<=50K,28,Male,Handlers-cleaners
<=50K,81,Female,?
<=50K,24,Female,Tech-support
<=50K,32,Male,Craft-repair
>50K,47,Male,Transport-moving
<=50K,44,Male,?
<=50K,24,Male,Exec-managerial
>50K,37,Female,Tech-support
>50K,51,Male,Sales
<=50K,52,Male,Transport-moving
<=50K,22,Female,Adm-clerical
<=50K,28,Male,Other-service
<=50K,47,Male,Craft-repair
<=50K,43,Male,Craft-repair
<=50K,25,Male,Exec-managerial
>50K,43,Male,Transport-moving
<=50K,25,Female,Exec-managerial
<=50K,59,Male,Prof-specialty
<=50K,29,Female,Prof-specialty
<=50K,30,Female,Machine-op-inspct
<=50K,24,Female,Machine-op-inspct
<=50K,38,Male,Other-service
>50K,37,Male,Exec-managerial
<=50K,26,Male,Machine-op-inspct
<=50K,30,Female,Other-service
>50K,73,Male,Prof-specialty
<=50K,30,Male,Machine-op-inspct
<=50K,33,Male,Other-service
<=50K,46,Male,Transport-moving
<=50K,40,Female,?
<=50K,18,Male,Other-service
>50K,35,Female,Prof-specialty
<=50K,22,Female,Adm-clerical
<=50K,50,Male,Sales
<=50K,62,Male,?
>50K,39,Male,Exec-managerial
<=50K,22,Male,Sales
<=50K,33,Female,Adm-clerical
<=50K,31,Female,Handlers-cleaners
<=50K,29,Male,Adm-clerical
>50K,38,Male,Machine-op-inspct
<=50K,24,Female,Sales
<=50K,29,Female,Protective-serv
>50K,49,Male,Adm-clerical
<=50K,33,Male,Machine-op-inspct
<=50K,28,Male,Machine-op-inspct
<=50K,22,Female,Adm-clerical
<=50K,37,Male,Machine-op-inspct
<=50K,30,Male,Craft-repair
<=50K,49,Male,Craft-repair
<=50K,29,Male,Exec-managerial
<=50K,25,Female,Exec-managerial
<=50K,36,Female,Adm-clerical
<=50K,36,Male,Prof-specialty
<=50K,21,Male,Other-service
<=50K,18,Female,Other-service
<=50K,30,Male,Protective-serv
<=50K,44,Female,Adm-clerical
<=50K,40,Male,Transport-moving
<=50K,43,Male,Exec-managerial
>50K,45,Male,Exec-managerial
<=50K,29,Female,Sales
<=50K,40,Female,Adm-clerical
<=50K,43,Male,Other-service
<=50K,20,Female,Other-service
<=50K,32,Male,Tech-support
<=50K,19,Female,Other-service
<=50K,21,Male,Machine-op-inspct
<=50K,23,Male,Handlers-cleaners
<=50K,24,Female,Other-service
<=50K,52,Male,Other-service
<=50K,51,Female,?
<=50K,19,Male,Other-service
>50K,54,Male,Sales
<=50K,50,Female,Machine-op-inspct
<=50K,29,Male,Machine-op-inspct
<=50K,17,Male,Tech-support
<=50K,47,Female,Other-service
<=50K,46,Female,Prof-specialty
<=50K,30,Male,Handlers-cleaners
<=50K,58,Female,Other-service
<=50K,48,Female,Prof-specialty
<=50K,23,Male,Protective-serv
<=50K,23,Female,Adm-clerical
<=50K,45,Male,Craft-repair
<=50K,20,Male,Sales
<=50K,26,Male,Machine-op-inspct
>50K,50,Female,Prof-specialty
>50K,49,Male,Sales
<=50K,26,Male,Other-service
<=50K,47,Male,Adm-clerical
<=50K,31,Male,Sales
<=50K,19,Female,?
<=50K,23,Male,Other-service
<=50K,35,Male,Craft-repair
>50K,46,Male,Craft-repair
<=50K,28,Male,Craft-repair
>50K,58,Male,Exec-managerial
<=50K,21,Female,Adm-clerical
<=50K,50,Female,Sales
<=50K,30,Female,?
<=50K,31,Female,Prof-specialty
<=50K,31,Female,Adm-clerical
>50K,35,Male,Craft-repair
>50K,33,Male,Prof-specialty
>50K,34,Male,Prof-specialty
>50K,67,Male,?
>50K,37,Male,Handlers-cleaners
>50K,48,Male,Prof-specialty
<=50K,34,Male,Exec-managerial
<=50K,24,Male,Exec-managerial
<=50K,55,Female,Priv-house-serv
>50K,50,Male,Tech-support
>50K,40,Male,Sales
<=50K,33,Male,Handlers-cleaners
<=50K,51,Male,Craft-repair
<=50K,30,Male,Machine-op-inspct
<=50K,41,Male,Machine-op-inspct
>50K,47,Male,Exec-managerial
<=50K,27,Male,Farming-fishing
>50K,37,Female,Prof-specialty
<=50K,40,Male,Craft-repair
<=50K,36,Male,Machine-op-inspct
<=50K,37,Male,Machine-op-inspct
>50K,38,Male,Prof-specialty
<=50K,40,Male,Craft-repair
<=50K,35,Female,Exec-managerial
>50K,47,Female,Machine-op-inspct
<=50K,20,Male,?
>50K,33,Male,Prof-specialty
<=50K,45,Female,Adm-clerical
>50K,66,Male,?
<=50K,35,Female,Sales
<=50K,32,Male,Adm-clerical
<=50K,23,Male,Other-service
<=50K,19,Female,Other-service
<=50K,44,Male,?
<=50K,20,Male,Handlers-cleaners
<=50K,44,Male,Sales
<=50K,41,Male,Adm-clerical
<=50K,19,Female,Adm-clerical
<=50K,48,Female,Other-service
>50K,45,Male,Sales
<=50K,40,Male,Other-service
>50K,34,Male,Craft-repair
<=50K,20,Female,Sales
<=50K,33,Female,Adm-clerical
<=50K,30,Female,Adm-clerical
<=50K,23,Male,Handlers-cleaners
<=50K,34,Female,Other-service
>50K,48,Male,Craft-repair
<=50K,32,Female,?
>50K,42,Male,Craft-repair
<=50K,22,Male,Adm-clerical
>50K,60,Male,Craft-repair
>50K,42,Male,Exec-managerial
<=50K,45,Female,Exec-managerial
<=50K,47,Female,Other-service
>50K,29,Female,Exec-managerial
<=50K,34,Male,Sales
>50K,34,Female,Prof-specialty
<=50K,39,Male,Adm-clerical
<=50K,29,Female,Prof-specialty
<=50K,42,Male,Sales
<=50K,48,Female,Other-service
>50K,53,Male,Exec-managerial
<=50K,51,Female,Adm-clerical
<=50K,44,Male,Farming-fishing
>50K,46,Male,Exec-managerial
>50K,51,Female,Craft-repair
<=50K,32,Female,Craft-repair
<=50K,22,Male,?
<=50K,24,Male,Other-service
<=50K,33,Female,Prof-specialty
<=50K,47,Male,Craft-repair
<=50K,64,Male,Prof-specialty
>50K,62,Male,Exec-managerial
>50K,52,Male,Exec-managerial
<=50K,39,Female,Sales
<=50K,42,Male,Prof-specialty
>50K,38,Male,Sales
<=50K,55,Male,Transport-moving
<=50K,29,Female,?
<=50K,42,Female,Prof-specialty
>50K,30,Female,Exec-managerial
<=50K,32,Male,Craft-repair
<=50K,36,Male,?
